Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
894837180,0.370074,-5.091460,2.520668,-0.293448,-0.222068,0.904205
894839685,0.675148,-3.871348,1.800664,-0.297827,-0.291668,0.623852
894842190,2.075290,-1.676185,1.204637,-0.210471,-0.034912,0.683540
894844695,1.526269,0.270811,0.735349,-0.345182,0.072739,1.252071
894847201,1.709193,0.515260,0.554528,-0.486537,-0.206369,0.987694
894849706,4.572426,0.217861,0.481200,-0.215241,-0.206166,0.381129
894852211,5.546141,0.888801,0.542887,-0.183610,0.206106,0.915596
894854717,1.585987,2.279486,0.385463,-0.486704,0.166714,1.328302
894857222,-2.434169,2.940467,0.162548,-0.354258,-0.219982,0.726030
894859750,-3.957614,3.606045,0.172856,-0.172239,0.038759,0.772948
894862247,-5.542501,4.209649,0.425425,-0.396404,0.205647,1.290230
894864743,-6.639627,4.205909,0.732555,-0.445552,-0.193715,0.849947
894867245,-5.360309,3.721729,0.845653,-0.267275,-0.213979,0.488014
894869748,-4.629408,4.027975,0.723845,-0.396455,0.116234,1.002922
894872254,-6.455875,4.086213,0.367338,-0.527837,-0.024496,1.103368
894874759,-6.819709,2.808713,0.238532,-0.439115,-0.178058,0.820745
894877264,-3.956083,1.415307,0.460626,-0.268488,0.022944,0.787314
894879769,-2.738380,0.747005,0.936364,-0.321701,0.187510,1.037710
894882275,-4.140077,0.620689,1.304386,-0.448916,0.024143,1.139244
894884780,-4.809861,-0.172477,1.543797,-0.412334,-0.151579,0.921440
894887285,-3.165748,-1.022530,2.077297,-0.397528,0.026042,1.025136
894889791,-1.825639,-2.542526,2.667863,-0.473885,0.104699,1.273963
894892296,-0.181065,-4.122910,3.317492,-0.476005,-0.114553,0.923399
894894801,1.462541,-4.486415,3.854394,-0.259365,-0.084700,0.632960
894897307,1.278180,-3.636642,4.164096,-0.291288,0.169960,1.244624
894899812,-0.305641,-2.909363,3.932595,-0.470504,-0.076517,1.250775
894902317,-0.303852,-2.906305,3.205215,-0.314609,-0.282919,0.548405
894904822,0.853003,-1.624986,2.846173,-0.248796,0.128075,0.619611
894907328,0.058621,0.684079,2.925871,-0.443568,0.216768,1.083073
894909833,-1.101292,2.200154,3.365085,-0.467836,-0.125744,1.033669
894912338,0.603247,1.958677,3.841997,-0.273069,-0.054596,0.891604
894914859,3.343589,1.110835,4.432057,-0.253962,0.146733,1.092684
894917349,3.587920,0.015887,4.605349,-0.439237,0.050788,1.179158
894919855,2.980488,-1.444871,4.536784,-0.469037,-0.038890,0.973580
894922359,3.834135,-2.172520,4.467913,-0.300871,0.072142,0.665912
894924865,3.284866,-1.566333,4.656037,-0.367030,0.243574,0.870091
894927370,0.177063,-0.661807,4.855748,-0.483967,0.130633,1.238490
894929875,-2.380993,-1.398401,5.102569,-0.357154,-0.072104,1.083205
894932381,-0.370386,-3.098835,5.568151,-0.219268,-0.006438,0.868010
894934886,3.587835,-4.066339,6.334701,-0.235230,0.128849,0.758970
894937391,5.777919,-3.213007,7.059923,-0.320000,0.019917,0.615207
894939897,5.530091,-0.479018,7.625490,-0.272405,-0.036466,0.694020
894942402,3.822544,1.219553,7.764931,-0.417858,0.080703,1.257858
894944907,3.823262,0.672442,7.700490,-0.501796,-0.047858,1.057545
894947412,5.103618,-0.236448,7.568152,-0.102578,-0.087634,0.303175
894949918,4.432659,0.674321,7.577007,-0.104522,0.252435,0.815310
894952423,0.897475,2.550984,7.785097,-0.471279,0.148873,1.310611
894954928,-1.418228,2.909415,8.099283,-0.364015,-0.237538,0.903767
894957434,-0.138157,1.268920,8.386149,-0.269431,-0.038749,1.065544
894959939,2.604200,-0.367524,8.485763,-0.375840,0.029108,0.990557
894962444,4.066256,0.001694,8.240447,-0.183748,-0.249372,0.263554
894964950,3.150474,3.773440,7.542805,-0.041319,-0.100048,0.534653
894967455,-1.115093,8.147366,6.498114,-0.337440,0.126847,1.582933
894969960,-3.914796,8.510307,5.480572,-0.520518,-0.158302,1.459849
894972465,-0.378576,5.782442,5.205915,-0.213666,-0.233882,0.445593
894974971,3.277240,4.330508,5.303425,-0.161061,0.211283,0.623185
894977476,0.108021,5.721445,5.506763,-0.533408,0.219804,1.154866
894979981,-5.193083,7.716791,5.479776,-0.472483,-0.241602,0.790298
894982487,-5.559180,7.897661,5.664248,-0.336869,-0.116228,0.941391
894984992,-1.842877,6.566991,5.883614,-0.447510,0.147589,1.279767
894987497,0.656391,4.687236,5.861198,-0.376079,-0.070445,0.835194
894990002,1.266927,3.594383,5.730062,-0.308775,-0.059837,0.728568
894992508,0.657701,3.714650,5.733166,-0.481074,0.036034,1.072202
894995013,-1.961255,3.830906,5.622473,-0.588084,-0.066799,1.249850
894997518,-3.665487,2.915304,5.501173,-0.496146,-0.164874,1.099156
895000023,-3.054865,1.883525,5.309849,-0.336972,-0.084633,1.086661
895002529,-2.261513,0.852156,5.117848,-0.476375,0.006916,1.332659
895005034,-2.686563,0.731599,4.633655,-0.396521,-0.152582,1.098008
895007539,-4.389770,0.122382,3.968946,-0.360571,-0.130641,1.254287
895010045,-4.873277,-1.639137,3.170424,-0.582412,-0.008831,1.408743
895012550,-4.138274,-4.128501,2.544140,-0.398765,-0.172305,0.716573
895015055,-3.282825,-5.584187,2.045863,-0.199743,-0.107480,0.661336
895017560,-4.561717,-5.221134,1.810685,-0.326150,0.169519,1.118689
895020066,-6.755257,-4.618135,1.883661,-0.337494,0.041847,0.921219
895022571,-6.209019,-3.889120,2.371655,-0.118126,-0.179699,0.405248
895025076,-4.019102,-2.731441,3.038388,-0.220667,0.039494,0.675870
895027582,-3.473451,-1.150458,3.411104,-0.368863,0.114545,1.002745
895030087,-3.534740,-0.785684,3.413880,-0.415221,-0.155472,0.709494
895032592,-2.072459,-1.208125,3.405497,-0.401198,-0.078497,0.563151
895035098,-2.315566,-1.146836,3.164363,-0.397701,0.136882,0.958216
895037603,-5.360828,-1.092357,3.054823,-0.542905,0.009713,1.400534
895040108,-6.029148,-2.431360,2.926718,-0.489224,-0.275671,1.237580
895042613,-2.493484,-5.342955,2.953860,-0.364905,-0.043120,1.249481
895045119,0.432954,-8.134283,2.984106,-0.323834,0.209482,1.421218
895047624,-0.966186,-10.144953,3.096488,-0.248277,0.077097,1.571425
895050129,-1.937971,-13.676144,3.439125,-0.459537,-0.060053,1.797745
895052635,1.415180,-18.232796,4.061615,-0.355204,0.030441,1.183211
895055140,6.653471,-20.840794,5.115030,-0.010809,0.143876,0.264937
895057645,7.257995,-18.592964,6.037733,-0.105519,0.218663,0.481413
895060151,3.352892,-13.434711,6.694437,-0.416967,0.097466,0.753676
895062656,-0.491763,-7.545991,7.234787,-0.183277,-0.034361,0.247069
895065161,-2.204049,-2.870118,8.061825,-0.243019,0.212126,0.700255
895067667,-2.879222,0.226803,8.873980,-0.380879,0.161349,1.004121
895070172,-2.881983,1.014130,9.667501,-0.150365,-0.070974,0.636344
895072677,-0.264011,0.408779,10.380943,-0.210057,-0.011238,0.586390
895075182,2.049036,0.594146,10.919193,-0.222595,0.014407,0.775921
895077688,1.621736,1.200862,11.046251,-0.246009,0.085592,0.984345
895080193,0.889800,1.745820,11.234626,-0.269270,0.111460,0.996688
895082698,2.350636,1.564613,11.712864,-0.146515,-0.003460,0.988087
895085204,3.080810,1.564983,12.013236,-0.148588,0.106226,1.071905
895087709,1.435993,2.231052,11.842150,-0.160321,0.135478,1.258494
895090214,1.862263,2.902033,11.602789,-0.212250,-0.250996,0.984053
895092720,5.334943,3.276790,11.107578,-0.395969,-0.260739,0.893242
895095225,8.138508,3.651569,10.251157,-0.472043,-0.004827,1.077979
895097730,7.776504,4.204994,8.619729,-0.389090,-0.412327,1.099902
895100235,9.366518,3.122741,6.484695,-0.673468,-0.520186,1.157670
895102741,14.063601,1.987677,4.095285,-0.368304,-0.188905,0.753780
895105246,18.026978,1.516403,2.561866,-0.322630,0.223103,0.772147
895107751,18.635256,2.308413,2.565140,-0.618557,0.401734,1.244205
895110256,17.352055,1.932981,4.385770,-0.396319,0.489848,1.200781
895112762,15.216084,-1.429824,7.461638,-0.490564,0.679683,1.399093
895115267,12.592348,-6.195861,11.317526,-0.563039,0.579499,0.760207
895117772,7.285603,-8.109459,15.203306,-0.026034,0.478598,-0.008237
895120278,-4.906709,-5.534657,18.358007,0.060979,0.697914,1.100675
895122783,-19.228571,-3.021646,20.610945,-0.529335,0.328211,2.013742
895125288,-24.226234,-3.403651,22.021011,-0.234378,-0.516985,0.552111
895127793,-22.886059,-4.557971,22.432283,0.133327,-0.057478,0.493060
895130299,-23.919243,-3.886201,21.228489,-0.395345,-0.024351,1.714055
895132804,-25.190912,-3.145241,17.904497,-0.427626,-1.432403,0.612866
895135309,-20.548529,-2.929442,12.433300,-0.132396,-1.293551,0.152896
895137815,-14.746992,-1.489320,5.693410,-0.386014,-0.268748,1.027542
895140320,-14.125376,2.128113,-0.890796,-0.534552,-0.518762,0.687651
895142825,-13.141709,5.435905,-5.963104,-0.373255,-0.734729,0.548487
895145330,-8.506233,6.980282,-9.182192,-0.499831,-0.002766,1.298825
895147836,-4.603086,6.144472,-10.839167,-0.506065,0.215109,1.084076
895150341,-4.297867,4.927768,-10.606337,-0.138056,0.175576,0.328374
895152846,-8.687310,4.241003,-8.715728,-0.053347,0.844233,1.432420
895155352,-17.098339,1.714783,-5.428859,-0.619420,0.923391,2.066564
895157857,-23.926573,-1.845102,-1.367079,-0.217581,0.173296,0.389507
895160362,-28.076458,-4.061463,2.815370,0.190731,0.254643,0.335907
895162868,-31.740095,-2.988455,6.049135,-0.556467,0.306390,1.307755
895165373,-34.548523,-0.264296,7.594004,-0.274531,-0.581772,0.535388
895167878,-32.479294,1.382459,7.597823,-0.266852,-0.493639,0.591983
895170383,-27.057045,2.188858,6.734690,-0.600898,0.024296,1.358453
895172889,-22.302214,2.084276,5.200892,-0.337658,-0.531193,0.762967
895175394,-18.521538,2.160977,3.429515,-0.187551,-0.455773,0.768564
895177899,-13.766393,1.752303,1.893592,-0.459242,0.027747,1.442707
895180405,-9.500935,1.216564,1.389076,-0.367359,0.000112,0.949564
895182910,-6.882439,-0.179937,2.218221,-0.209655,0.213090,1.121849
895185415,-3.900687,-2.615136,4.372318,-0.524904,0.383872,1.406456
895187920,-1.834908,-5.117286,7.499208,-0.398609,0.265341,0.648536
895190426,-3.242554,-5.984890,10.589804,-0.028206,0.299673,0.791432
895192931,-7.634544,-5.944891,13.212894,-0.498882,0.212403,1.422184
895195436,-10.014459,-5.714095,14.920601,-0.423457,-0.271827,0.798170
895197942,-9.042089,-5.471941,15.706692,0.076003,-0.205646,0.508353
895200447,-8.433072,-5.105151,15.585760,-0.534769,0.213139,1.648718
895202952,-6.422800,-4.186316,15.099783,-0.377650,-0.498319,0.612487
895205457,-2.097629,-3.139874,14.424250,0.083330,-0.514193,0.202044
895207963,2.653808,-1.848944,13.688226,-0.545995,0.280179,1.697199
895210468,5.760843,-0.866060,13.016774,-0.325137,-0.131552,0.886454
895212973,9.110226,-1.225220,13.426138,-0.010475,-0.030870,0.420047
895215479,12.881665,-0.737824,15.234021,-0.290176,0.712788,1.125781
895217984,12.385771,0.221180,18.333990,-0.247614,0.558417,0.740317
895220489,8.720735,1.779207,21.934847,-0.316923,0.228745,0.822441
895222995,7.918801,2.734977,25.642094,-0.180559,0.048090,0.879734
895225500,8.338421,2.907180,28.308853,-0.373682,0.055502,1.003382
895228005,6.995064,3.385872,29.468895,-0.134938,0.050004,0.888599
895230510,3.340241,4.169312,29.245480,-0.099090,-0.135739,1.001558
895233016,0.906165,4.228728,28.285074,-0.413735,-0.240578,1.172323
895235521,1.641109,4.237252,26.645767,-0.175943,-0.419932,0.785096
895238026,2.071364,5.097824,24.710459,-0.002060,-0.268069,0.542581
895240532,2.744671,6.810911,22.658976,-0.633321,-0.121771,1.321033
895243037,4.574245,8.646708,20.967749,-0.181827,-0.454529,0.439462
895245542,5.246563,9.444205,19.697884,-0.292293,0.142788,1.039557
895248047,3.480888,10.477204,18.984264,-0.623972,0.219175,1.350504
895250564,-0.051591,10.469769,18.876101,-0.151223,-0.284742,0.633870
895253058,-0.903047,8.946880,18.989857,-0.546097,0.026547,1.591811
895255563,1.352175,6.883103,19.209524,-0.311107,-0.216882,0.961338
895258069,3.000652,3.847153,18.879112,-0.394324,-0.137456,1.019934
895260574,3.491554,2.087572,18.137600,-0.490625,-0.076744,1.405521
895263079,3.495728,0.084130,17.274961,-0.347787,-0.149363,0.969994
895265584,5.387898,-1.854501,16.466379,-0.616958,-0.318922,1.379863
895268090,6.790996,-2.213203,15.731267,-0.117907,-0.110195,0.548599
895270595,3.746994,-1.791011,14.957511,-0.468101,0.224187,1.327950
895273100,-0.699081,-0.703730,14.375460,-0.666727,-0.136895,1.314022
895275606,-3.803347,-1.620955,13.895651,-0.131091,-0.279155,0.815538
895278111,-6.054688,-3.145210,13.590283,-0.622526,0.293228,1.257850
895280616,-8.429219,-3.209842,13.234954,-0.062632,-0.181335,0.429642
895283121,-10.621037,-2.969461,12.759844,-0.181453,-0.360696,0.793727
895285627,-11.168129,-1.872140,11.860299,-0.545810,0.128772,1.285392
895288132,-10.678587,-1.318836,10.710637,-0.057980,-0.304026,0.484413
895290637,-10.919815,-0.766922,9.503064,-0.307013,-0.143411,0.883308
895293143,-12.013343,-1.069148,8.474539,-0.435513,0.102014,1.447344
895295648,-12.740921,-3.136580,7.977868,-0.324929,-0.154673,1.031678
895298153,-10.240644,-6.415925,8.127519,-0.396872,-0.099059,1.058011
895300659,-5.366031,-9.874676,8.812645,-0.356053,0.058152,1.118761
895303164,-2.563627,-12.548209,9.692801,-0.384230,0.269949,1.119245
895305669,-1.772918,-13.766874,10.651210,-0.063398,-0.115081,0.921147
895308175,-1.104349,-15.108214,11.791064,-0.030147,0.074409,1.180910
895310680,-0.559312,-15.234225,13.121716,-0.184241,0.514991,0.878266
895313185,-0.992481,-13.723639,15.255447,0.212886,0.150831,0.143885
895315690,-2.951447,-10.576676,17.951824,-0.214000,0.425281,0.795775
895318196,-6.494130,-6.945961,20.475611,-0.195853,0.254519,1.307322
895320701,-8.693136,-5.682114,22.492945,-0.116517,0.003480,0.853113
895323206,-7.418739,-4.164127,23.771759,-0.472925,-0.116876,0.284758
895325712,-5.536064,0.156445,24.219265,0.193033,-0.288781,-0.160600
895328217,-8.889826,5.443174,23.541262,-0.422222,0.209048,1.690990
895330722,-10.717138,8.180736,22.415464,-0.876560,-0.223213,1.898799
895333227,-3.890087,4.549264,21.819191,-0.217508,-0.556830,0.525252
895335733,6.894336,0.192544,22.233625,-0.359236,0.403732,0.909776
895338238,11.704694,-1.200555,23.418352,-0.141123,0.453596,0.836156
895340743,8.471980,-0.484364,24.950769,-0.284330,0.096791,0.979100
895343249,4.568871,-0.257757,26.845951,-0.409879,0.330187,1.451574
895345754,3.895813,-2.640611,29.074606,-0.347825,0.275945,1.033202
895348259,5.841001,-3.739624,31.120655,-0.152174,-0.051156,0.330902
895350765,6.567805,-2.221850,32.159035,0.112560,-0.100278,0.499016
895353270,4.554348,1.788921,31.891455,-0.478445,-0.011954,1.150775
895355775,2.116039,6.349667,30.780664,-0.150627,-0.379976,0.474101
895358280,1.203202,8.725136,29.467093,-0.282387,-0.124025,1.188705
895360786,2.423298,8.913899,28.615253,-0.710429,0.224054,1.646660
895363291,3.704702,8.433286,27.879740,-0.062536,-0.367644,0.342362
895365796,1.877900,9.100218,27.406254,-0.229066,0.087491,0.971538
895368302,-2.994882,10.368739,26.887671,-0.690769,0.244876,1.694850
895370807,-6.952294,9.266123,26.652201,-0.420913,-0.350074,1.161156
895373312,-7.009536,5.738517,26.627769,-0.542453,-0.033609,1.313681
895375817,-5.665785,2.153242,26.597731,-0.397340,0.009287,1.216164
895378322,-6.636026,-0.278630,25.856949,-0.254073,-0.315620,0.854408
895380828,-8.824317,-0.702410,24.225477,-0.337760,-0.337306,0.937550
895383333,-10.828852,-0.819394,22.049921,-0.175804,-0.219127,1.116185
895385838,-11.371296,-1.176364,19.867256,-0.268520,-0.224881,1.056936
895388344,-10.574172,-1.957579,18.040352,-0.110757,-0.352158,0.825570
895390849,-8.985897,-2.372612,16.334297,-0.252472,-0.238005,0.754429
895393354,-9.349103,-0.663637,14.710949,-0.108340,-0.257489,0.309532
895395860,-12.942207,2.070971,13.349225,-0.161120,-0.081985,0.874431
895398365,-16.231976,4.682335,12.531061,-0.449373,-0.040563,1.220877
895400870,-16.901863,6.143274,11.876977,-0.108495,-0.380580,0.640974
895403376,-14.830858,6.513607,11.690023,-0.247028,0.013451,0.927680
895405881,-13.796230,7.611177,11.572617,-0.302213,0.230692,1.063771
895408386,-15.076409,7.058132,12.240286,-0.102077,0.057183,1.090885
895410891,-14.650857,4.255071,13.734529,-0.642487,0.309269,1.368700
895413397,-12.095371,1.575385,15.949115,-0.262187,0.078051,0.574088
895415902,-12.464151,-0.258909,18.059238,-0.175745,0.183885,0.829353
895418407,-14.356408,-0.391927,19.762592,-0.726161,0.395355,1.623849
895420912,-14.421500,-1.252186,21.817778,-0.173701,0.050267,0.694848
895423418,-11.928895,-2.899625,24.403507,-0.241742,0.311938,1.256205
895425923,-9.132291,-4.303615,27.111040,-0.379921,0.245008,1.362163
895428428,-6.821922,-5.706917,29.396074,-0.236552,-0.199232,0.649380
895430934,-4.997921,-5.403811,30.603741,-0.253392,-0.025965,0.984124
895433439,-5.120491,-5.831853,31.086136,-0.478849,0.263277,1.545754
895435944,-4.511585,-6.074521,31.264027,-0.434676,-0.099693,0.850451
895438450,-2.136928,-6.131526,31.618507,0.010653,-0.280148,0.390758
895440955,-1.164416,-4.305036,31.688271,-0.419322,0.249372,1.206950
895443460,-4.029853,-1.026004,31.418741,-0.306512,-0.039140,0.816482
895445965,-6.893945,0.671239,31.259388,-0.173322,-0.216410,0.848909
895448471,-6.162669,0.186080,31.313898,-0.669496,0.142888,1.470742
895450976,-4.698932,-1.635185,31.295738,-0.223368,-0.073056,0.782085
895453481,-4.027491,-3.154395,31.343246,-0.129403,0.073852,0.873117
895455986,-3.298378,-2.851207,31.948818,-0.317980,0.354843,1.064119
895458492,-2.693069,-2.795389,33.462364,-0.160177,0.295730,0.860316
895460997,-0.750713,-1.888667,35.825520,-0.257068,0.233424,0.891268
895463502,1.313120,-1.225963,38.428982,-0.168049,0.106295,0.812251
895466008,3.317104,-0.866215,40.727470,-0.260377,0.145730,1.001534
895468513,2.216072,0.159117,42.193508,-0.133437,0.093474,0.612061
895471018,-1.745387,0.938305,42.819832,-0.167656,0.059096,0.894412
895473524,-5.157420,1.964548,42.839672,-0.342932,-0.101339,0.836942
895476029,-6.618744,2.327700,42.483940,-0.049516,-0.255780,0.561909
895478534,-6.557273,2.938060,42.003048,-0.211097,-0.004674,0.900191
895481039,-6.922481,4.704540,41.168118,-0.167989,-0.120075,0.793199
895483545,-8.261361,5.617371,40.330841,-0.083419,-0.134195,1.020048
895486050,-8.138322,6.168068,39.606834,-0.349304,0.121254,1.217890
895488555,-7.651309,7.143534,39.308762,0.009612,-0.075600,0.540429
895491061,-8.505692,8.722895,39.322968,-0.193579,0.104621,0.901363
895493566,-9.787250,10.787336,39.463383,-0.538930,-0.016701,1.327378
895496071,-9.238727,10.179874,39.578335,-0.320010,-0.306384,0.974653
895498577,-5.764794,8.058783,39.611229,-0.455527,0.056027,0.990148
895501082,-2.109827,6.849104,39.952900,-0.240670,0.132312,0.739158
895503587,-1.989583,6.785756,40.618790,-0.145298,0.224979,0.809038
895506093,-4.247877,8.356871,41.850475,-0.301393,0.407816,1.303398
895508598,-5.896326,7.920054,43.611420,-0.234764,0.191820,1.219951
895511103,-5.411689,5.723277,45.594608,-0.372778,0.159487,1.289798
895513608,-4.194614,2.068501,47.564888,-0.255399,0.239123,1.132300
895516114,-3.769487,-0.613432,49.181210,-0.294342,0.069398,0.874369
895518619,-4.685038,-1.228003,50.210796,-0.299154,-0.121879,0.858431
895521124,-5.477911,-1.231568,50.638027,-0.471857,0.022177,1.079105
895523630,-6.636017,-0.017037,50.468967,-0.425803,-0.062968,0.941207
895526135,-7.914119,0.591074,49.811184,-0.284197,-0.203198,0.965328
895528640,-8.582119,1.385049,48.667503,-0.427930,-0.038063,1.200138
895531145,-9.980017,2.057271,47.161987,-0.079691,-0.056805,0.839271
895533651,-13.388160,2.359044,45.903812,-0.189365,0.118856,0.999590
895536156,-17.710978,2.352376,45.192429,-0.419166,0.123882,1.142954
895538661,-19.779890,0.401528,45.186485,-0.249335,-0.174153,0.852752
895541166,-18.559416,-1.785197,45.166672,-0.290141,-0.084512,0.815900
895543672,-17.034531,-3.118504,44.848610,-0.180874,-0.012551,0.745739
895546179,-15.754374,-2.687350,44.240707,-0.141313,-0.106224,0.559753
895548698,-15.694697,-0.495965,43.831482,-0.242088,0.017423,0.770411
895551195,-16.365614,0.232094,43.899677,-0.473744,0.306240,1.479774
895553693,-17.705719,-1.842569,44.799404,-0.635276,0.360325,1.435941
895556207,-17.828541,-6.048489,46.952663,-0.312523,0.356998,0.876293
895558704,-18.442694,-8.800195,50.148376,-0.184241,0.507166,0.958477
895561209,-25.515554,-8.828570,53.144646,-0.253377,0.412736,1.510374
